checkpoint,item_id,source_file,hotspot_text,null_hotspot_surprisal,overt_hotspot_surprisal,difference_score,checkpoint_step
checkpoint-1,1,1a_3rdSG.csv, mostra,9.665214538574219,9.867650032043457,-0.20243549346923828,1
checkpoint-1,2,1a_3rdSG.csv, rispetta,10.517085075378418,10.35693359375,0.16015148162841797,1
checkpoint-1,3,1a_3rdSG.csv, richiede,9.89311408996582,10.239574432373047,-0.34646034240722656,1
checkpoint-1,4,1a_3rdSG.csv, cerca,10.398399353027344,10.8319091796875,-0.43350982666015625,1
checkpoint-1,5,1a_3rdSG.csv, dura,10.372553825378418,10.294441223144531,0.07811260223388672,1
checkpoint-1,6,1a_3rdSG.csv, disturba,10.10763168334961,10.00281047821045,0.10482120513916016,1
checkpoint-1,7,1a_3rdSG.csv, tiene,10.513177871704102,10.608120918273926,-0.09494304656982422,1
checkpoint-1,8,1a_3rdSG.csv, costa,9.771480560302734,10.005057334899902,-0.23357677459716797,1
checkpoint-1,9,1a_3rdSG.csv, chiede,10.207540512084961,10.000073432922363,0.20746707916259766,1
checkpoint-1,10,1a_3rdSG.csv, resta,9.711172103881836,9.690437316894531,0.020734786987304688,1
checkpoint-1,11,1a_3rdSG.csv, torna,10.729808807373047,11.1996431350708,-0.4698343276977539,1
checkpoint-1,12,1a_3rdSG.csv, contiente,,,,1
checkpoint-1,1,1b_3rdPL.csv, hanno,10.614643096923828,10.422658920288086,0.1919841766357422,1
checkpoint-1,2,1b_3rdPL.csv, erano,10.088147163391113,10.2278413772583,-0.1396942138671875,1
checkpoint-1,3,1b_3rdPL.csv, vogliono,10.62069320678711,10.409883499145508,0.21080970764160156,1
checkpoint-1,4,1b_3rdPL.csv, saranno,10.300196647644043,10.320932388305664,-0.020735740661621094,1
checkpoint-1,5,1b_3rdPL.csv, possono,10.158695220947266,10.197921752929688,-0.039226531982421875,1
checkpoint-1,6,1b_3rdPL.csv, non hanno,10.53897762298584,10.61921215057373,-0.08023452758789062,1
checkpoint-1,7,1b_3rdPL.csv, preferiscono,10.732707023620605,10.7986421585083,-0.06593513488769531,1
checkpoint-1,8,1b_3rdPL.csv, hanno,10.489852905273438,10.350857734680176,0.13899517059326172,1
checkpoint-1,9,1b_3rdPL.csv, stanno,10.157866477966309,9.85630989074707,0.3015565872192383,1
checkpoint-1,10,1b_3rdPL.csv, devono,10.797103881835938,10.75054931640625,0.0465545654296875,1
checkpoint-1,11,1b_3rdPL.csv, erano,10.663681030273438,10.26547622680664,0.3982048034667969,1
checkpoint-1,12,1b_3rdPL.csv, hanno,10.530840873718262,10.363798141479492,0.16704273223876953,1
checkpoint-1,1,2a_2ndSG.csv, prendi,10.25439453125,10.341390609741211,-0.08699607849121094,1
checkpoint-1,2,2a_2ndSG.csv, preferisci,10.935819625854492,9.732254981994629,1.2035646438598633,1
checkpoint-1,3,2a_2ndSG.csv, usi,10.069561004638672,9.460772514343262,0.6087884902954102,1
checkpoint-1,4,2a_2ndSG.csv, includi,10.324296951293945,10.214989026387533,0.10930792490641217,1
checkpoint-1,5,2a_2ndSG.csv, consideri,9.878861427307129,10.116400718688965,-0.23753929138183594,1
checkpoint-1,6,2a_2ndSG.csv, apprezzi,10.771068572998047,10.723752498626709,0.04731607437133789,1
checkpoint-1,7,2a_2ndSG.csv, trovi,9.82286548614502,10.014250755310059,-0.19138526916503906,1
checkpoint-1,8,2a_2ndSG.csv, selezioni,10.511484146118164,10.75712776184082,-0.24564361572265625,1
checkpoint-1,9,2a_2ndSG.csv, impieghi,10.871139526367188,10.799864768981934,0.0712747573852539,1
checkpoint-1,10,2a_2ndSG.csv, coordini,10.30250883102417,10.033282279968262,0.2692265510559082,1
checkpoint-1,11,2a_2ndSG.csv, sostituisci,10.548766613006592,10.420917510986328,0.12784910202026367,1
checkpoint-1,12,2a_2ndSG.csv, scegli,10.482587814331055,10.61856746673584,-0.13597965240478516,1
checkpoint-1,1,2b_2ndPL.csv, fate,10.366949081420898,10.845726013183594,-0.4787769317626953,1
checkpoint-1,2,2b_2ndPL.csv, studiate,10.399712562561035,10.05411148071289,0.34560108184814453,1
checkpoint-1,3,2b_2ndPL.csv, giocate,10.695892810821533,10.554158210754395,0.14173460006713867,1
checkpoint-1,4,2b_2ndPL.csv, rispettate,10.542513847351074,10.142108917236328,0.4004049301147461,1
checkpoint-1,5,2b_2ndPL.csv, scegliete,10.87735891342163,10.827037811279297,0.050321102142333984,1
checkpoint-1,6,2b_2ndPL.csv, confondete,10.393922805786133,10.655798435211182,-0.26187562942504883,1
checkpoint-1,7,2b_2ndPL.csv, approfittate,10.445636749267578,10.396101474761963,0.049535274505615234,1
checkpoint-1,8,2b_2ndPL.csv, dimenticate,10.15682601928711,10.444663047790527,-0.28783702850341797,1
checkpoint-1,9,2b_2ndPL.csv, preferite,10.05886459350586,10.590705871582031,-0.5318412780761719,1
checkpoint-1,10,2b_2ndPL.csv, imparate,10.47612190246582,10.306713104248047,0.16940879821777344,1
checkpoint-1,11,2b_2ndPL.csv, chiedete,10.66618537902832,10.509716033935547,0.15646934509277344,1
checkpoint-1,12,2b_2ndPL.csv, battete,10.550146579742432,10.4916090965271,0.05853748321533203,1
checkpoint-1,1,3a_1stSg.csv, credo,9.773280143737793,10.073041915893555,-0.2997617721557617,1
checkpoint-1,2,3a_1stSg.csv, penso,10.436674118041992,10.487884521484375,-0.05121040344238281,1
checkpoint-1,3,3a_1stSg.csv, capisco,10.381102561950684,10.054779052734375,0.3263235092163086,1
