checkpoint,item_id,source_file,hotspot_text,null_hotspot_surprisal,overt_hotspot_surprisal,difference_score,checkpoint_step
checkpoint-1,10,7b_conjunction_topic_shift.csv, scatta,10.464003562927246,10.415056228637695,0.04894733428955078,1
checkpoint-1,11,7b_conjunction_topic_shift.csv, scrive,10.356700897216797,9.79288387298584,0.563817024230957,1
checkpoint-1,12,7b_conjunction_topic_shift.csv, disegna,10.369519233703613,10.549066543579102,-0.17954730987548828,1
checkpoint-1024,1,1a_3rdSG.csv, mostra,9.111139297485352,8.509925842285156,0.6012134552001953,1024
checkpoint-1024,2,1a_3rdSG.csv, rispetta,12.658218383789062,10.673322677612305,1.9848957061767578,1024
checkpoint-1024,3,1a_3rdSG.csv, richiede,11.371909141540527,10.360274314880371,1.0116348266601562,1024
checkpoint-1024,4,1a_3rdSG.csv, cerca,7.824074745178223,7.314203262329102,0.5098714828491211,1024
checkpoint-1024,5,1a_3rdSG.csv, dura,11.685590744018555,10.499124526977539,1.1864662170410156,1024
checkpoint-1024,6,1a_3rdSG.csv, disturba,10.432235717773438,9.736367225646973,0.6958684921264648,1024
checkpoint-1024,7,1a_3rdSG.csv, tiene,12.217138290405273,10.575971603393555,1.6411666870117188,1024
checkpoint-1024,8,1a_3rdSG.csv, costa,8.934146881103516,10.46290111541748,-1.5287542343139648,1024
checkpoint-1024,9,1a_3rdSG.csv, chiede,9.799788475036621,8.964345932006836,0.8354425430297852,1024
checkpoint-1024,10,1a_3rdSG.csv, resta,10.494068145751953,8.736583709716797,1.7574844360351562,1024
checkpoint-1024,11,1a_3rdSG.csv, torna,9.129287719726562,9.478775024414062,-0.3494873046875,1024
checkpoint-1024,12,1a_3rdSG.csv, contiente,,,,1024
checkpoint-1024,1,1b_3rdPL.csv, hanno,7.277891159057617,7.053516387939453,0.22437477111816406,1024
checkpoint-1024,2,1b_3rdPL.csv, erano,10.673404693603516,8.139739990234375,2.5336647033691406,1024
checkpoint-1024,3,1b_3rdPL.csv, vogliono,10.523698806762695,9.5969820022583,0.9267168045043945,1024
